resident_id,metric_month,safehouse_id,positive_case_progress_next_month_actual,positive_case_progress_next_month_pred,positive_case_progress_next_month_score
8.0,2024-03-01,,0,0,0.3260691835566622
8.0,2024-03-01,,0,0,0.3572824467200762
8.0,2024-03-01,,0,0,0.17932635834528385
8.0,2024-03-01,,0,0,0.4177681915825872
8.0,2024-03-01,,0,0,0.1488663186681262
8.0,2024-03-01,,0,0,0.19062196483017213
8.0,2024-03-01,,0,1,0.5634164984455782
8.0,2024-03-01,4.0,0,0,0.12220114350914636
8.0,2024-03-01,4.0,0,0,0.2753454457706618
8.0,2024-03-01,4.0,0,0,0.16379882257481757
8.0,2024-03-01,4.0,0,0,0.12499062253758865
8.0,2024-03-01,4.0,0,0,0.245374819821848
8.0,2024-03-01,4.0,0,0,0.10941537854052014
8.0,2024-03-01,4.0,0,0,0.10997715011223659
8.0,2024-03-01,4.0,0,0,0.14761206036915703
8.0,2024-03-01,4.0,0,0,0.16799520377813645
8.0,2024-03-01,4.0,0,0,0.1835151444418771
8.0,2024-03-01,4.0,0,0,0.264844330145559
8.0,2024-03-01,4.0,0,0,0.2438387195060681
8.0,2024-03-01,4.0,0,0,0.12137597063549824
8.0,2024-03-01,4.0,0,0,0.2577042048057258
8.0,2024-03-01,4.0,0,0,0.26371903539833075
8.0,2024-03-01,4.0,0,0,0.09447033624958472
8.0,2024-03-01,4.0,0,0,0.17936820817804622
8.0,2024-03-01,4.0,0,0,0.2935188699779089
8.0,2024-03-01,4.0,0,0,0.2504449981618907
8.0,2024-03-01,4.0,0,0,0.18683203479695615
8.0,2024-03-01,4.0,0,0,0.1534285353443556
8.0,2024-03-01,4.0,0,0,0.2636292094156456
8.0,2024-03-01,4.0,0,0,0.24824731723671895
8.0,2024-03-01,4.0,0,0,0.1446913964914365
8.0,2024-03-01,4.0,0,0,0.2352163574777287
8.0,2024-03-01,4.0,0,0,0.2833101305203145
8.0,2024-03-01,4.0,0,0,0.12546444410906496
8.0,2024-03-01,4.0,0,0,0.29289737989769093
8.0,2024-03-01,4.0,0,0,0.11745962432576652
8.0,2024-03-01,4.0,0,0,0.13402061708498733
8.0,2024-03-01,4.0,0,0,0.40805082811550775
8.0,2024-04-01,,0,0,0.15363963216458404
8.0,2024-04-01,,0,1,0.5706032143586975
8.0,2024-04-01,,0,0,0.148302817052846
8.0,2024-04-01,,0,0,0.3771924448266664
8.0,2024-04-01,,0,0,0.13270041189538753
8.0,2024-04-01,,0,0,0.2256002806951151
8.0,2024-04-01,,0,0,0.4243372447884914
8.0,2024-04-01,,0,0,0.45726581904763336
8.0,2024-04-01,,0,0,0.19040946190512614
8.0,2024-04-01,,0,0,0.1002655704528312
8.0,2024-04-01,,0,0,0.10297870165448406
8.0,2024-04-01,,0,0,0.15515376491312616
8.0,2024-04-01,,0,0,0.12997207795389895
8.0,2024-04-01,,0,1,0.5080148987416095
8.0,2024-04-01,,0,0,0.2848688856264677
8.0,2024-04-01,,0,0,0.3246201634408128
8.0,2024-04-01,,0,0,0.434060196858196
8.0,2024-04-01,,0,0,0.42644111385063305
8.0,2024-04-01,,0,0,0.3732623746441082
8.0,2024-04-01,,0,0,0.4108843631020794
8.0,2024-04-01,,0,0,0.43285660835804207
8.0,2024-04-01,,0,0,0.29791423063485983
8.0,2024-04-01,,0,0,0.19413994451983196
8.0,2024-04-01,,0,0,0.3060647483980808
8.0,2024-04-01,,0,0,0.16563966236100078
8.0,2024-04-01,,0,0,0.47170337877223684
8.0,2024-04-01,,0,0,0.2102175072050756
8.0,2024-04-01,,0,0,0.4657113933461096
8.0,2024-04-01,,0,0,0.30174200922846783
8.0,2024-04-01,,0,0,0.15250679660965646
8.0,2024-04-01,,0,1,0.6028979051105461
8.0,2024-05-01,,0,0,0.14913406539628726
8.0,2024-05-01,,0,0,0.15814222094011018
8.0,2024-05-01,,0,0,0.30331551181742283
8.0,2024-05-01,,0,0,0.4166880146752083
8.0,2024-05-01,,0,0,0.4637440753861992
8.0,2024-05-01,,0,0,0.3982338349077493
8.0,2024-05-01,,0,0,0.08207917340094452
8.0,2024-05-01,,0,0,0.30915788413553036
8.0,2024-05-01,,0,0,0.22192077581102643
8.0,2024-05-01,,0,1,0.5032560343141985
8.0,2024-05-01,,0,0,0.43073033516055115
8.0,2024-05-01,,0,0,0.39356791414134307
8.0,2024-05-01,,0,0,0.15542659191679495
8.0,2024-05-01,,0,0,0.1936157040120003
8.0,2024-05-01,,0,0,0.1509463230299311
8.0,2024-05-01,,0,0,0.4488257368972327
8.0,2024-05-01,,0,0,0.2624274872001042
8.0,2024-05-01,,0,0,0.16641694541844124
8.0,2024-05-01,,0,0,0.43853117388648366
8.0,2024-05-01,,0,0,0.26333011196863765
8.0,2024-05-01,,0,0,0.45406981008244757
8.0,2024-05-01,,0,0,0.1710244749781226
8.0,2024-05-01,,0,0,0.2250724421358435
8.0,2024-05-01,,0,0,0.4544879921456132
8.0,2024-05-01,,0,0,0.37096635287865687
8.0,2024-05-01,,0,0,0.22968330413947127
8.0,2024-05-01,,0,0,0.21450547177403845
8.0,2024-05-01,,0,0,0.350249634656774
8.0,2024-05-01,,0,0,0.42196623732293853
8.0,2024-05-01,,0,0,0.22549945906845698
8.0,2024-05-01,,0,0,0.3982859656589481
8.0,2024-05-01,,0,0,0.42858669175410624
8.0,2024-05-01,,0,0,0.23277315490177156
8.0,2024-05-01,,1,1,0.6148136443801654
8.0,2024-06-01,,0,0,0.4529990281473717
8.0,2024-06-01,,0,0,0.20882529298743302
8.0,2024-06-01,,0,0,0.1520937566317115
8.0,2024-06-01,,0,0,0.2096430960038289
8.0,2024-06-01,,0,0,0.20112710439407774
8.0,2024-06-01,,0,0,0.4889717097456314
8.0,2024-06-01,,0,0,0.21777864341261208
8.0,2024-06-01,,0,0,0.4766916774292282
8.0,2024-06-01,,0,0,0.24653317578183462
8.0,2024-06-01,,0,1,0.5180814272063833
8.0,2024-06-01,,0,0,0.4478828465425572
8.0,2024-06-01,,0,1,0.5645636516908304
8.0,2024-06-01,,0,0,0.3999631820284927
8.0,2024-06-01,,0,0,0.38593394109839624
8.0,2024-06-01,,0,0,0.19094699544133956
8.0,2024-06-01,,0,0,0.43858445480547464
8.0,2024-06-01,,0,0,0.4598688647735216
8.0,2024-06-01,,0,0,0.08315523017697472
8.0,2024-06-01,,0,0,0.14662557416536168
8.0,2024-06-01,,0,0,0.42633338408285376
8.0,2024-06-01,,0,0,0.19071113204949358
8.0,2024-06-01,,0,0,0.45418801108450335
8.0,2024-06-01,,0,0,0.48131155688766053
8.0,2024-06-01,,0,0,0.43944914696018617
8.0,2024-06-01,,0,0,0.42520481033791796
8.0,2024-06-01,,0,0,0.387478258342234
8.0,2024-06-01,,0,0,0.20724001207730913
8.0,2024-06-01,,0,1,0.5013045810773313
8.0,2024-06-01,,0,0,0.39629601075845233
8.0,2024-06-01,,0,0,0.18017632969246794
8.0,2024-06-01,,0,0,0.45814057397414104
8.0,2024-06-01,,0,0,0.17549335381764503
8.0,2024-06-01,,0,0,0.23503882721265276
8.0,2024-06-01,,0,0,0.26253434161418926
8.0,2024-06-01,,1,1,0.6776104239676864
8.0,2024-07-01,,0,0,0.4616826778762649
8.0,2024-07-01,,0,0,0.4518345595690444
8.0,2024-07-01,,0,0,0.23383224794052518
8.0,2024-07-01,,0,0,0.3785981739806796
8.0,2024-07-01,,0,0,0.43340465592847977
8.0,2024-07-01,,0,0,0.17675920879453746
8.0,2024-07-01,,0,0,0.29946601826163355
8.0,2024-07-01,,0,0,0.18678077798361822
8.0,2024-07-01,,0,0,0.19845677462150685
8.0,2024-07-01,,0,0,0.20508050770517364
8.0,2024-07-01,,0,1,0.540583472270997
8.0,2024-07-01,,0,0,0.35108133129001023
8.0,2024-07-01,,0,0,0.4448359295385642
8.0,2024-07-01,,0,0,0.414225410732104
8.0,2024-07-01,,0,0,0.37525650114308856
8.0,2024-07-01,,0,0,0.1846790845523584
8.0,2024-07-01,,0,0,0.08626893516444817
8.0,2024-07-01,,0,0,0.20980522812036234
8.0,2024-07-01,,0,0,0.16230930284015294
8.0,2024-07-01,,0,0,0.3777190501774091
8.0,2024-07-01,,0,0,0.4924898707005517
8.0,2024-07-01,,0,0,0.17395385353520224
8.0,2024-07-01,,0,0,0.3587568531495911
8.0,2024-07-01,,0,0,0.4246177539362607
8.0,2024-07-01,,0,0,0.11809845706790352
8.0,2024-07-01,,0,0,0.41157774562170923
8.0,2024-07-01,,0,0,0.09104613097922143
8.0,2024-07-01,,0,0,0.17637427960048882
8.0,2024-07-01,,0,0,0.44155666256192777
8.0,2024-07-01,,0,0,0.44144049001887636
8.0,2024-07-01,,0,0,0.3674840495063687
8.0,2024-07-01,,0,0,0.1508703160519632
8.0,2024-07-01,,0,0,0.382834722099824
8.0,2024-07-01,,0,1,0.5078228955112876
8.0,2024-08-01,4.0,0,0,0.07211378033439252
8.0,2024-08-01,4.0,0,0,0.07259488140487902
8.0,2024-08-01,4.0,0,0,0.027912974574356313
8.0,2024-08-01,4.0,0,0,0.022569825529012492
8.0,2024-08-01,4.0,0,0,0.02877044453033142
8.0,2024-08-01,4.0,0,0,0.06852260825159752
8.0,2024-08-01,4.0,0,0,0.05883055819419249
8.0,2024-08-01,4.0,0,0,0.04612463351382801
8.0,2024-08-01,4.0,0,0,0.013828747901768114
8.0,2024-08-01,4.0,0,0,0.0780009256848715
8.0,2024-08-01,4.0,0,0,0.01866341723772061
8.0,2024-08-01,4.0,0,0,0.035493580656449725
8.0,2024-08-01,4.0,0,0,0.03668630185135301
8.0,2024-08-01,4.0,0,0,0.027397843677625103
8.0,2024-08-01,4.0,0,0,0.08709499447597761
8.0,2024-08-01,4.0,0,0,0.07288263092870485
8.0,2024-08-01,4.0,0,0,0.05416948202332524
8.0,2024-08-01,4.0,0,0,0.022319989591699327
8.0,2024-08-01,4.0,0,0,0.07123727462115007
8.0,2024-08-01,4.0,0,0,0.04901180740260375
8.0,2024-08-01,4.0,0,0,0.024470707146736857
8.0,2024-08-01,4.0,0,0,0.018959684909046537
8.0,2024-08-01,4.0,0,0,0.026049788734637886
8.0,2024-08-01,4.0,0,0,0.028363853582148026
8.0,2024-08-01,4.0,0,0,0.05402686596609904
8.0,2024-08-01,4.0,0,0,0.01604410398287662
8.0,2024-08-01,4.0,0,0,0.06419514701221457
8.0,2024-08-01,4.0,0,0,0.026529051808476894
8.0,2024-08-01,4.0,0,0,0.03049059437636882
8.0,2024-08-01,4.0,0,0,0.0814638545349506
8.0,2024-08-01,4.0,0,0,0.027035471678496112
8.0,2024-08-01,4.0,0,0,0.05322789875039215
8.0,2024-08-01,4.0,0,0,0.054694367757045746
8.0,2024-08-01,4.0,0,0,0.021632348500163642
8.0,2024-08-01,4.0,0,0,0.16175784536111842
8.0,2024-09-01,4.0,0,0,0.026631840510694265
8.0,2024-09-01,4.0,0,0,0.050374279893102
8.0,2024-09-01,4.0,0,0,0.029034528172164186
8.0,2024-09-01,4.0,0,0,0.02159620553481603
8.0,2024-09-01,4.0,0,0,0.021334094357041873
8.0,2024-09-01,4.0,0,0,0.01498384078028798
8.0,2024-09-01,4.0,0,0,0.03370758618409931
8.0,2024-09-01,4.0,0,0,0.017854951904791184
8.0,2024-09-01,4.0,0,0,0.042647369665290404
8.0,2024-09-01,4.0,0,0,0.025857820445289954
8.0,2024-09-01,4.0,0,0,0.04040299753770415
8.0,2024-09-01,4.0,0,0,0.060206631132505156
8.0,2024-09-01,4.0,0,0,0.05527252102636447
8.0,2024-09-01,4.0,0,0,0.02416632975075726
8.0,2024-09-01,4.0,0,0,0.012290575035651587
8.0,2024-09-01,4.0,0,0,0.02512144501942298
8.0,2024-09-01,4.0,0,0,0.020826364762934722
8.0,2024-09-01,4.0,0,0,0.02249635524229459
8.0,2024-09-01,4.0,0,0,0.1268777426914766
8.0,2024-09-01,4.0,0,0,0.04628531767951289
8.0,2024-09-01,4.0,0,0,0.07151829332071247
8.0,2024-09-01,4.0,0,0,0.03971482100237464
8.0,2024-09-01,4.0,0,0,0.04472900785983193
8.0,2024-09-01,4.0,0,0,0.0409770835518953
8.0,2024-09-01,4.0,0,0,0.043404466418011246
8.0,2024-09-01,4.0,0,0,0.02885858959906551
8.0,2024-09-01,4.0,0,0,0.028141231956430868
8.0,2024-09-01,4.0,0,0,0.06649430822009851
8.0,2024-09-01,4.0,0,0,0.025845536039918675
8.0,2024-09-01,4.0,0,0,0.04723311933331445
8.0,2024-09-01,4.0,0,0,0.050894406386181486
8.0,2024-09-01,4.0,0,0,0.01492138425593927
8.0,2024-09-01,4.0,0,0,0.11441823029887309
9.0,2025-04-01,,0,0,0.33807727359342715
9.0,2025-04-01,,0,0,0.31839739097286957
9.0,2025-04-01,,0,0,0.1456091048424228
9.0,2025-04-01,,0,0,0.3757499195284302
9.0,2025-04-01,,0,0,0.2231574566741491
9.0,2025-04-01,,0,0,0.17811424599945178
9.0,2025-04-01,,0,0,0.22359894701054664
9.0,2025-04-01,,0,0,0.15575152613660867
9.0,2025-04-01,,0,0,0.2673922104377005
9.0,2025-04-01,,0,0,0.15870669331048745
9.0,2025-04-01,,0,0,0.36958566796522146
9.0,2025-04-01,,0,0,0.17628838162046417
9.0,2025-04-01,,0,0,0.15926564526499049
9.0,2025-04-01,,0,0,0.18340019138031138
9.0,2025-04-01,,0,0,0.21404823753398186
9.0,2025-04-01,,0,0,0.40187343525018776
9.0,2025-04-01,,0,0,0.4201873148204823
9.0,2025-04-01,,0,0,0.429307551560032
9.0,2025-04-01,,0,0,0.19023858495679177
9.0,2025-04-01,,0,0,0.3851695464045853
9.0,2025-04-01,,0,0,0.4219064164255237
9.0,2025-04-01,,0,0,0.4515107209741363
9.0,2025-04-01,,0,0,0.22597057344319904
9.0,2025-04-01,,0,0,0.33240748023775135
9.0,2025-04-01,,0,0,0.16968948493610195
9.0,2025-04-01,,0,0,0.2016138919766184
9.0,2025-04-01,,0,0,0.18432586810217383
9.0,2025-04-01,,0,0,0.30990932804290444
9.0,2025-04-01,,0,0,0.2761160075141645
9.0,2025-04-01,,0,1,0.5417217252690862
9.0,2025-04-01,,0,0,0.4055832556593309
9.0,2025-04-01,,0,0,0.20611933693094828
9.0,2025-04-01,,0,0,0.17750212402410365
9.0,2025-04-01,,0,0,0.4361790147869698
9.0,2025-04-01,,0,0,0.43387646077108377
9.0,2025-04-01,,0,1,0.5193854568997032
9.0,2025-04-01,,0,0,0.4752079922327266
9.0,2025-04-01,,0,0,0.14503025416337328
9.0,2025-04-01,,1,1,0.7210762676782589
9.0,2025-05-01,,0,0,0.3182108233295275
9.0,2025-05-01,,0,0,0.4045354231638075
9.0,2025-05-01,,0,0,0.41169545337000285
9.0,2025-05-01,,0,0,0.21213040356141308
9.0,2025-05-01,,0,0,0.1673193122909599
9.0,2025-05-01,,0,0,0.4567651819059434
9.0,2025-05-01,,0,0,0.46001996742371726
9.0,2025-05-01,,0,0,0.15416954507252043
9.0,2025-05-01,,0,0,0.24979560889799288
9.0,2025-05-01,,0,0,0.217836331792562
9.0,2025-05-01,,0,0,0.4244140979065979
9.0,2025-05-01,,0,0,0.23576536090193556
9.0,2025-05-01,,0,0,0.3976884552558658
9.0,2025-05-01,,0,0,0.4587776688693919
9.0,2025-05-01,,0,0,0.1419196766868347
9.0,2025-05-01,,0,0,0.1838719724734489
9.0,2025-05-01,,0,0,0.19388597432652283
9.0,2025-05-01,,0,0,0.1782886966505063
9.0,2025-05-01,,0,0,0.42073505541802003
9.0,2025-05-01,,0,0,0.2086445233299061
9.0,2025-05-01,,0,0,0.11025462084158329
9.0,2025-05-01,,0,0,0.11684563460019273
9.0,2025-05-01,,0,0,0.16385292908507185
9.0,2025-05-01,,0,0,0.41483960629339833
9.0,2025-05-01,,0,0,0.4878499576818212
9.0,2025-05-01,,0,0,0.4254701383325415
9.0,2025-05-01,,0,0,0.4842756549945774
9.0,2025-05-01,,0,0,0.22660099163067987
9.0,2025-05-01,,0,0,0.16628513333593967
9.0,2025-05-01,,0,0,0.16823429739233353
9.0,2025-05-01,,0,0,0.42083617348332153
9.0,2025-05-01,,0,0,0.2546959327232476
9.0,2025-05-01,,0,0,0.46450645781829913
9.0,2025-05-01,,0,0,0.15894645474532657
9.0,2025-05-01,,0,0,0.1747373714041778
9.0,2025-05-01,,0,0,0.22449970954443454
9.0,2025-05-01,,0,0,0.4686560506281989
9.0,2025-05-01,,0,0,0.33421763973477286
9.0,2025-05-01,,0,0,0.4821905886240638
9.0,2025-05-01,,0,1,0.5822611172356795
9.0,2025-06-01,,0,0,0.22059069214515184
9.0,2025-06-01,,0,0,0.20894812950655736
9.0,2025-06-01,,0,0,0.21309151043457558
9.0,2025-06-01,,0,0,0.446344148058593
9.0,2025-06-01,,0,0,0.4304872802113082
9.0,2025-06-01,,0,0,0.42605316354205375
9.0,2025-06-01,,0,0,0.28292434293193236
9.0,2025-06-01,,0,0,0.2045025220998125
9.0,2025-06-01,,0,0,0.3642908428142476
9.0,2025-06-01,,0,0,0.3608664035171633
9.0,2025-06-01,,0,0,0.4020503280824142
9.0,2025-06-01,,0,0,0.23307936672051122
9.0,2025-06-01,,0,0,0.17439134328396294
9.0,2025-06-01,,0,0,0.28510050595066133
9.0,2025-06-01,,0,0,0.14895094490945474
9.0,2025-06-01,,0,0,0.14622189174787706
9.0,2025-06-01,,0,0,0.24503865311683184
9.0,2025-06-01,,0,0,0.17204939038932698
9.0,2025-06-01,,0,0,0.4078538311392727
9.0,2025-06-01,,0,0,0.3681014711411212
9.0,2025-06-01,,0,0,0.3928136490818026
9.0,2025-06-01,,0,0,0.4246389293433143
9.0,2025-06-01,,0,0,0.32838767769962723
9.0,2025-06-01,,0,0,0.4738672684439196
9.0,2025-06-01,,0,0,0.4487335081443083
9.0,2025-06-01,,0,0,0.24028658654865578
9.0,2025-06-01,,0,0,0.4266241851297734
9.0,2025-06-01,,0,0,0.45437674297066455
9.0,2025-06-01,,0,0,0.18120592301134444
9.0,2025-06-01,,0,0,0.23905263452551323
9.0,2025-06-01,,0,0,0.20478597462277093
9.0,2025-06-01,,0,0,0.29539639944187257
9.0,2025-06-01,,0,0,0.4481454539998348
9.0,2025-06-01,,0,0,0.3389000802169755
9.0,2025-06-01,,1,1,0.68883823473291
9.0,2025-07-01,,0,0,0.21065988342802835
9.0,2025-07-01,,0,0,0.47916600127770465
9.0,2025-07-01,,0,0,0.26867091111376656
9.0,2025-07-01,,0,0,0.20130836504440408
9.0,2025-07-01,,0,0,0.4372526761617376
9.0,2025-07-01,,0,0,0.35310830939483845
9.0,2025-07-01,,0,0,0.24482080007863127
9.0,2025-07-01,,0,1,0.5219514714911472
9.0,2025-07-01,,0,0,0.3701440366065152
9.0,2025-07-01,,0,0,0.49176235113466715
9.0,2025-07-01,,0,1,0.5391808997721421
9.0,2025-07-01,,0,0,0.20936502827024314
9.0,2025-07-01,,0,0,0.4700046520481894
9.0,2025-07-01,,0,0,0.34612741842003353
9.0,2025-07-01,,0,1,0.5622230339095092
9.0,2025-07-01,,0,0,0.4743433203762154
9.0,2025-07-01,,0,0,0.16610422986607792
9.0,2025-07-01,,0,0,0.09596666266307474
9.0,2025-07-01,,0,0,0.14780825310235338
9.0,2025-07-01,,0,0,0.10665762292494503
9.0,2025-07-01,,0,0,0.14403451342634965
9.0,2025-07-01,,0,0,0.444179259491292
9.0,2025-07-01,,0,0,0.29760140812115105
9.0,2025-07-01,,0,0,0.3930903372884004
9.0,2025-07-01,,0,1,0.544158752948212
9.0,2025-07-01,,0,0,0.21216954254407613
9.0,2025-07-01,,0,0,0.3590850319328044
9.0,2025-07-01,,0,0,0.2007348565022891
9.0,2025-07-01,,0,0,0.20629097755346806
9.0,2025-07-01,,0,0,0.2100665529830322
9.0,2025-07-01,,0,0,0.4139307270860776
9.0,2025-07-01,,0,0,0.2914931396346181
9.0,2025-07-01,,0,1,0.5054864821158664
9.0,2025-07-01,,0,0,0.4287025949267579
9.0,2025-07-01,,0,0,0.3861327464243828
9.0,2025-08-01,,0,0,0.3920860624169829
9.0,2025-08-01,,0,0,0.263791189760394
9.0,2025-08-01,,0,0,0.2104976789784003
9.0,2025-08-01,,0,0,0.2307040513309896
9.0,2025-08-01,,0,0,0.3736630122615551
9.0,2025-08-01,,0,0,0.4693162039681162
9.0,2025-08-01,,0,0,0.17938428051427885
9.0,2025-08-01,,0,1,0.5023295949827074
9.0,2025-08-01,,0,0,0.4852404612538575
9.0,2025-08-01,,0,0,0.372334313554078
9.0,2025-08-01,,0,0,0.2414554924377716
9.0,2025-08-01,,0,0,0.44934664336768193
9.0,2025-08-01,,0,0,0.4331451088576626
9.0,2025-08-01,,0,0,0.34395993534440744
9.0,2025-08-01,,0,0,0.45914195367649213
9.0,2025-08-01,,0,0,0.4887349757309883
9.0,2025-08-01,,0,0,0.20765850881048678
9.0,2025-08-01,,0,0,0.38678984635144775
9.0,2025-08-01,,0,0,0.281560014940899
9.0,2025-08-01,,0,0,0.1759130462156268
9.0,2025-08-01,,0,0,0.3157439815811321
9.0,2025-08-01,,0,0,0.1823280075810868
9.0,2025-08-01,,0,0,0.40932570256942236
9.0,2025-08-01,,0,0,0.09996484379447908
9.0,2025-08-01,,0,0,0.16222527611827825
9.0,2025-08-01,,0,0,0.3404153163469786
9.0,2025-08-01,,0,0,0.4068441230843579
9.0,2025-08-01,,0,0,0.19244329179654926
9.0,2025-08-01,,0,0,0.49786980528623653
9.0,2025-08-01,,0,0,0.2373031738466962
9.0,2025-08-01,,0,0,0.4250152706349794
9.0,2025-08-01,,0,0,0.14764558154642704
9.0,2025-08-01,,0,0,0.46530706333915367
9.0,2025-08-01,,0,0,0.1888492293000715
9.0,2025-08-01,,1,1,0.5903914876657763
9.0,2025-09-01,,0,0,0.22093729362173453
9.0,2025-09-01,,0,0,0.46131392561997037
9.0,2025-09-01,,0,1,0.5310560227837517
9.0,2025-09-01,,0,0,0.16228816258324286
9.0,2025-09-01,,0,0,0.17846485292319011
9.0,2025-09-01,,0,0,0.23957150571147465
9.0,2025-09-01,,0,1,0.5265996817828968
9.0,2025-09-01,,0,0,0.45976378201847856
9.0,2025-09-01,,0,1,0.5243341627361003
9.0,2025-09-01,,0,0,0.22175087535350713
9.0,2025-09-01,,0,1,0.5000685798644164
9.0,2025-09-01,,0,0,0.1473973307173956
9.0,2025-09-01,,0,0,0.24285134377345205
9.0,2025-09-01,,0,0,0.4802589274515244
9.0,2025-09-01,,0,0,0.43512833541834117
9.0,2025-09-01,,0,0,0.23791518980098275
9.0,2025-09-01,,0,0,0.29659295580371775
9.0,2025-09-01,,0,0,0.3956871263732517
9.0,2025-09-01,,0,1,0.6045997103356039
9.0,2025-09-01,,0,0,0.2322686132439494
9.0,2025-09-01,,0,0,0.452082548122457
9.0,2025-09-01,,0,0,0.2554292156152944
9.0,2025-09-01,,0,0,0.41400774083744585
9.0,2025-09-01,,0,0,0.1573469151801943
9.0,2025-09-01,,0,0,0.18827899642059565
9.0,2025-09-01,,0,0,0.17412574382370596
9.0,2025-09-01,,0,0,0.28719909515228764
9.0,2025-09-01,,0,0,0.2918885987549503
9.0,2025-09-01,,0,0,0.43411680563938204
9.0,2025-09-01,,0,0,0.4913153921357559
9.0,2025-09-01,,1,1,0.5937765015478759
9.0,2025-10-01,,0,0,0.19498161368618214
9.0,2025-10-01,,0,0,0.21348491172244383
9.0,2025-10-01,,0,0,0.16668459184837953
9.0,2025-10-01,,0,0,0.06847232118920503
9.0,2025-10-01,,0,0,0.21139294672663742
9.0,2025-10-01,,0,0,0.19779397880305954
9.0,2025-10-01,,0,0,0.4664047340537585
9.0,2025-10-01,,0,0,0.19726829675483026
9.0,2025-10-01,,0,0,0.3790879904763245
9.0,2025-10-01,,0,0,0.19478829161708258
9.0,2025-10-01,,0,0,0.1671271507977565
9.0,2025-10-01,,0,0,0.47916258670580647
9.0,2025-10-01,,0,0,0.34034406405897893
9.0,2025-10-01,,0,0,0.45890025104446885
9.0,2025-10-01,,0,0,0.473746052879815
9.0,2025-10-01,,0,0,0.46730034158468525
9.0,2025-10-01,,0,0,0.19589788205710418
9.0,2025-10-01,,0,0,0.1580624357689329
9.0,2025-10-01,,0,0,0.17421913094041583
9.0,2025-10-01,,0,0,0.16621752589180927
9.0,2025-10-01,,0,0,0.14423669383750035
9.0,2025-10-01,,0,0,0.22610534291225665
9.0,2025-10-01,,0,0,0.45849232472329393
9.0,2025-10-01,,0,0,0.3997732271105024
9.0,2025-10-01,,0,0,0.3981608008641427
9.0,2025-10-01,,0,0,0.43821783398199815
9.0,2025-10-01,,0,0,0.472272740107923
9.0,2025-10-01,,0,0,0.43833086021190965
9.0,2025-10-01,,0,0,0.3935899190469041
9.0,2025-10-01,,0,0,0.2806951041970985
9.0,2025-10-01,,0,0,0.21613209603748573
9.0,2025-10-01,,0,0,0.1856306652661424
9.0,2025-10-01,,0,0,0.3782068354345478
9.0,2025-10-01,,0,0,0.18318721251861353
9.0,2025-10-01,,0,0,0.1386068078222085
9.0,2025-10-01,,0,0,0.2101218549241549
9.0,2025-10-01,,0,0,0.4110115871518885
9.0,2025-10-01,,1,1,0.6464360333239497
9.0,2025-11-01,,0,0,0.18522820780217936
9.0,2025-11-01,,0,0,0.3061870882117689
9.0,2025-11-01,,0,0,0.18369145329021339
9.0,2025-11-01,,0,0,0.41071889536828193
9.0,2025-11-01,,0,0,0.17142951275443435
9.0,2025-11-01,,0,0,0.13553339925292887
9.0,2025-11-01,,0,0,0.403736796541912
9.0,2025-11-01,,0,0,0.12470656435099003
9.0,2025-11-01,,0,0,0.3936735090213258
9.0,2025-11-01,,0,0,0.1700478134365109
9.0,2025-11-01,,0,0,0.380343173469262
9.0,2025-11-01,,0,0,0.34422227126712474
9.0,2025-11-01,,0,0,0.12458234752393532
9.0,2025-11-01,,0,0,0.18128523256502557
9.0,2025-11-01,,0,0,0.14623900328929024
9.0,2025-11-01,,0,0,0.2645078164482105
9.0,2025-11-01,,0,0,0.3530922727224819
9.0,2025-11-01,,0,0,0.10023239862613503
9.0,2025-11-01,,0,0,0.14749386432732836
9.0,2025-11-01,,0,0,0.150733539388075
9.0,2025-11-01,,0,0,0.3730134992809343
9.0,2025-11-01,,0,0,0.33756578203638454
9.0,2025-11-01,,0,0,0.3612294716004197
9.0,2025-11-01,,0,0,0.42825895501647737
9.0,2025-11-01,,0,0,0.3255969086476083
9.0,2025-11-01,,0,0,0.12901388618557394
9.0,2025-11-01,,0,0,0.15797148598482103
9.0,2025-11-01,,0,0,0.17010256216644182
9.0,2025-11-01,,0,0,0.16594683171958177
9.0,2025-11-01,,0,0,0.1358629495139646
9.0,2025-11-01,,0,0,0.2665554793769802
9.0,2025-11-01,,0,0,0.2508025147113631
9.0,2025-11-01,,0,0,0.41319276689595735
9.0,2025-11-01,,1,1,0.5634212116285563
9.0,2025-12-01,,0,0,0.4035020046269273
9.0,2025-12-01,,0,0,0.14656308435135987
9.0,2025-12-01,,0,0,0.15298327385497182
9.0,2025-12-01,,0,0,0.14169399977497887
9.0,2025-12-01,,0,0,0.1640775893463819
9.0,2025-12-01,,0,0,0.1550598675191646
9.0,2025-12-01,,0,0,0.40592390495841546
9.0,2025-12-01,,0,0,0.2145151063179054
9.0,2025-12-01,,0,0,0.15530433612055902
9.0,2025-12-01,,0,0,0.2749972675729816
9.0,2025-12-01,,0,0,0.11584817642755227
9.0,2025-12-01,,0,0,0.16561386292890834
9.0,2025-12-01,,0,0,0.3187697534590076
9.0,2025-12-01,,0,0,0.3590099886183173
9.0,2025-12-01,,0,0,0.1260885243366945
9.0,2025-12-01,,0,0,0.17197413255018415
9.0,2025-12-01,,0,0,0.3972351041096294
9.0,2025-12-01,,0,0,0.14259510918341484
9.0,2025-12-01,,0,0,0.3720654923527435
